timestamp,username,user_id,average_comments,average_likes,following_count,follower_count,media_posts,bot
2019-03-15T07:07:14.588802735Z,irrrrrrrrrreh,6517564788,0,0,4420,721,0,1
2019-03-15T07:16:41.768112755Z,779921mn,3119725292,7.416666666666667,33.666666666666664,103,110,18,0
2019-03-15T07:51:44.309914919Z,rastegar_h,719951939,0,0,788,444,0,1
2019-03-15T07:24:59.624530124Z,,,-1,-1,-1,-1,-1,0
2019-03-15T07:04:00.768773612Z,brandban1,10743005389,11,6,292,102,2,1
2019-03-15T07:20:40.609647759Z,rahul.dalia,3418203118,0,0,283,113,0,1
2019-03-15T07:29:41.523923168Z,coral_guest_house,5918688294,1.5,29.833333333333332,328,114,69,0
2019-03-15T07:49:25.925685459Z,mbynnkhw,6019444945,2.5833333333333335,18.666666666666668,18,75,19,0
2019-03-15T07:35:54.764620372Z,iloggers.iot,5506648362,4.5,252.41666666666666,1005,1985,13,1
2019-03-15T07:39:11.203448383Z,fatemeh.v5035,3115225541,0,0,5,38,0,1
2019-03-15T07:37:31.125272542Z,geram.gallery,9137252289,4.5,89,745,653,86,0
2019-03-15T07:46:22.975303891Z,isooogap,5645939402,6.181818181818182,101,4558,1141,11,0
2019-03-15T07:26:59.928090819Z,payam.shabanian,2131782505,0,9,5,36,1,1
2019-03-15T07:49:02.218512382Z,kuroshprm,8034001414,9.25,40.083333333333336,1654,325,14,0
2019-03-15T07:17:35.299462259Z,marjonaks,1644500298,11.333333333333334,136.33333333333334,756,669,565,0
2019-03-15T07:25:04.48021561Z,sepanta.lift,9501424116,0.6,14.2,141,67,5,0
2019-03-15T07:22:36.078927888Z,kiarash_bakhshii87,6909638049,2,42,1320,257,16,0
2019-03-15T07:48:52.233820743Z,farid.jafarii,2349543022,38.833333333333336,300.6666666666667,733,853,44,0
2019-03-15T07:12:38.93107135Z,ditron.iran,11092036448,4,548.4166666666666,1551,5132,32,1
2019-03-15T07:08:06.96133986Z,tanaz.kiarai,2934314021,18,158.91666666666666,7238,2000,92,0
2019-03-15T07:43:53.644158648Z,dangershows,9463513009,0,7.8,139,68,10,1
2019-03-15T07:18:17.857079075Z,emad_arn,8387762046,8.666666666666666,79.83333333333333,323,243,27,0
2019-03-15T07:20:08.432731996Z,nifty_toy_art,4181272079,0.5,12,133,116,45,1
2019-03-15T07:27:48.897711307Z,surirankakumamoto,6513749048,0.2,16.6,69,101,10,1
2019-03-15T07:14:49.428559362Z,sa.eed2838,7044678576,1.5,14.5,51,82,2,0
2019-03-15T07:26:30.35905059Z,istanbul_tourism.ir,9526696993,0.4166666666666667,42.083333333333336,1223,343,29,1
2019-03-15T07:11:18.04929748Z,trust_sarafi,8645568578,5.166666666666667,50,1920,809,34,0
2019-03-15T07:29:36.019580326Z,irandaewooo,10612149645,2.1666666666666665,79.75,2324,1076,54,1
2019-03-15T07:18:10.898796323Z,tablokar.hp,6926427973,1.8333333333333333,139.5,2715,7803,214,1
2019-03-15T07:08:38.209175847Z,rassgoly,9157479478,0.25,3.5,8,12,4,0
2019-03-15T07:25:34.123164027Z,hasan.farsad,3212147654,43.25,822.5,3854,3422,76,0
2019-03-15T07:49:27.355924386Z,zahrakh66,1812569177,6.666666666666667,59,242,108,3,0
2019-03-15T07:02:00.798158079Z,studio_roja,5429914119,24.083333333333332,1793.4166666666667,275,12533,23,0
2019-03-15T07:11:07.23545649Z,mahdi.parizi,3550474864,7.5,98.16666666666667,338,497,68,0
2019-03-15T07:21:12.385700152Z,jucalluf,30105580,14.416666666666666,401.6666666666667,1424,2532,196,0
2019-03-15T07:18:27.995182541Z,sharifinajafabadi,10887974110,0,0,90,44,0,1
2019-03-15T07:18:32.6598989Z,qrbny4142,7134766821,5.2,98,1145,390,5,0
2019-03-15T07:18:57.267524956Z,mr.aghaei3,8779220390,0.25,3.5833333333333335,53,60,12,1
2019-03-15T07:18:04.165361607Z,saeid.amjadian66,4237949113,3.25,65.75,198,272,129,0
2019-03-15T07:51:50.275145698Z,1wedding_ceremonyplanner,2106562968,5.5,91.58333333333333,4660,6937,253,1
2019-03-15T07:15:08.043257384Z,farzadkeshavarz363,11455107038,0.9166666666666666,83.16666666666667,1440,434,13,1
2019-03-15T07:17:28.002029842Z,mahdavy.visual.art,2926080585,2.9166666666666665,102.41666666666667,4898,1775,94,1
2019-03-15T07:10:36.76057041Z,bahrani.ehsan,8432354018,4,20,58,63,2,0
2019-03-15T07:14:55.073907487Z,hich_cafe_shiraz,11772121537,4.111111111111111,42.55555555555556,240,223,9,0
2019-03-15T07:23:46.668618744Z,maryam.tabatabaeia,8919022488,0,0,104,156,0,1
2019-03-15T07:44:51.249873477Z,duman.tabriz,3253779545,2.4166666666666665,93.83333333333333,1125,1306,26,1
2019-03-15T07:12:40.205285129Z,carminevalia,4283851168,0.6666666666666666,16.333333333333332,177,162,3,1
2019-03-15T07:40:44.522403828Z,alirezaabolghasmi,6875175049,5.857142857142857,57.57142857142857,321,196,7,0
2019-03-15T07:31:57.192687505Z,mtmoravej,740076614,6.75,170.33333333333334,970,841,268,0
2019-03-15T07:06:00.786478955Z,po.1353,9167032715,0.4166666666666667,15.916666666666666,1605,435,258,1
2019-03-15T07:21:40.810313436Z,niampoyma,5458188122,0.6666666666666666,33.75,369,221,49,1
2019-03-15T07:50:21.6134526Z,yusefazadzade5411,7061058935,0.5,21.75,609,204,23,1
2019-03-15T07:13:56.494453358Z,abasali.k85,11595116638,-1,-1,1489,567,5,0
2019-03-15T07:52:04.666896446Z,tvkala24.ir,10560326073,6.833333333333333,278.5,6610,2319,17,0
2019-03-15T07:18:38.812789366Z,sumeda.milroy,1612091088,1.4166666666666667,14.5,200,131,73,0
2019-03-15T07:43:22.796411085Z,kanishkajayathilake,1762444473,0.5833333333333334,13.25,677,233,15,1
2019-03-15T07:39:08.859093463Z,arian.nezh,8973158848,0,0,2,40,0,1
2019-03-15T07:11:48.779773491Z,hamedspf,1793441758,6.833333333333333,136.83333333333334,320,956,242,0
2019-03-15T07:22:06.184565031Z,ramazan_mamle,6735018082,10.833333333333334,182.25,3904,1325,43,0
2019-03-15T07:06:34.432400981Z,amir.mohamadi39542,5504016593,0,0,40,83,0,1
2019-03-15T07:40:48.675955508Z,mortezanemati1215,6939359288,15.916666666666666,561.1666666666666,7325,3093,30,0
2019-03-15T07:32:32.107503396Z,mahsa1st,560943909,2,35.416666666666664,136,148,12,0
2019-03-15T07:40:17.537423095Z,fatemehsaeedi60,869377018,7,67.33333333333333,616,456,49,0
2019-03-15T07:25:41.770550046Z,smhassamamiri,6957965151,17.666666666666668,73.08333333333333,324,259,12,0
2019-03-15T07:03:49.019912147Z,naserbadoii7,1499946248,72.58333333333333,344.6666666666667,7500,2681,216,0
2019-03-15T07:07:04.674900785Z,persiansabt,7507978959,0.4166666666666667,7.333333333333333,2799,2507,33,1
2019-03-15T07:18:06.771747236Z,ieeenus,10650700904,0.42857142857142855,13.714285714285714,720,173,7,1
2019-03-15T07:14:18.029908259Z,sadegh_foodtaster,8638366271,142,3416,4978,4529,1,0
2019-03-15T07:24:43.943328442Z,nabikohan1361,5508969931,3,45,174,128,1,0
2019-03-15T07:44:03.121037038Z,muz7573,8956454503,0.3333333333333333,20.833333333333332,2049,367,34,1
2019-03-15T07:05:59.012117675Z,gshock_casio.ir,7306047879,1.5,119.08333333333333,5842,2143,85,1
2019-03-15T07:29:34.063055398Z,tomtam_sirsupha,6173803930,0.16666666666666666,29.666666666666668,151,250,72,1
2019-03-15T07:44:10.210578189Z,hanane65738,9615624652,28.75,67.5,151,149,4,0
2019-03-15T07:18:21.207585243Z,pouyan.rouh,6202423877,5.75,194.16666666666666,474,575,79,0
2019-03-15T07:04:24.743019067Z,7morale_parfums,8723531204,2.25,23,1734,524,32,1
2019-03-15T07:25:56.764666394Z,amizeshi,8133699548,38,250.66666666666666,6692,2249,36,0
2019-03-15T07:30:44.323448501Z,firuzesoltanzadepg,8291420865,3.6666666666666665,88.83333333333333,659,1143,512,0
2019-03-15T07:14:16.064222338Z,maryam_changizi_,10560684503,1,9.5,104,33,2,0
2019-03-15T07:14:08.73816354Z,aone_studio,4283957037,1.8333333333333333,40.833333333333336,382,210,33,0
2019-03-15T07:25:25.743585728Z,pishrotravel,8200889099,2.6666666666666665,63.916666666666664,3619,4473,32,1
2019-03-15T07:52:52.339880964Z,ffarnhbi,200251152,4.916666666666667,112.58333333333333,1498,518,935,0
2019-03-15T07:39:41.944740677Z,faridazizi6887,7069171603,0,0,126,143,0,1
2019-03-15T07:21:37.649911869Z,mot.5987,9621965416,5.75,101.41666666666667,4313,1083,14,0
2019-03-15T07:45:38.436168195Z,rajabipourali,5683459344,0,0,13,156,0,1
2019-03-15T07:45:39.716556016Z,mosin.siddiqui.351,9306056332,11,18,492,89,2,0
2019-03-15T07:05:51.675778883Z,heydarpour_amin,5371834147,13,89.33333333333333,315,264,3,0
2019-03-15T07:13:33.593302748Z,siavashi.ahmad,4279364100,4.583333333333333,99.41666666666667,359,397,158,0
2019-03-15T07:23:16.381056754Z,javadtaheri_art,1678723716,10.25,186.91666666666666,5319,1537,73,0
2019-03-15T07:04:39.9773056Z,hsn.rdwy1,9287943442,0,0,16,43,0,1
2019-03-15T07:08:59.851628094Z,elitecar.ir,2030887128,9.333333333333334,237.66666666666666,4109,3693,440,1
2019-03-15T07:50:02.10911648Z,betcasino_,11231315961,0,52.833333333333336,3240,10004,35,1
2019-03-15T07:07:52.04943895Z,hamid___th,9542146656,0,706.8888888888889,2676,2450,9,1
2019-03-15T07:43:56.306868224Z,pay6902,8909221864,0,0,3755,467,0,1
2019-03-15T07:44:21.515855834Z,gallery_sayeha,7792303194,3,107.25,4933,2369,270,1
2019-03-15T07:14:19.708420368Z,melody_89_dachakhobut,5602868830,1.0833333333333333,22.25,59,136,14,0
2019-03-15T07:20:18.177929969Z,alireza.pourmand,9163272892,11.666666666666666,119.75,159,294,27,0
2019-03-15T07:04:41.753385434Z,_vinny_vidi_vici_,423869862,2.3333333333333335,95.08333333333333,768,781,163,1
2019-03-15T07:39:28.926035797Z,ana_amirpour_makeup,4100734915,6.076923076923077,635.6923076923077,1768,7708,35,1
2019-03-15T07:43:28.129934932Z,mostafagolshah6,9263628584,0,0,345,266,0,1
2019-03-15T07:12:00.655175195Z,nourzadehmohammad,2106765475,14.25,107.33333333333333,320,464,28,0
2019-03-15T07:10:12.76101366Z,ra.za9290,8894845007,2.8333333333333335,41.166666666666664,2732,470,17,0
2019-03-15T07:47:53.183672Z,sirinaath.tamo,5339568402,0,14,174,102,1,1
2019-03-15T07:27:24.533523154Z,wided.br,1309053428,1.5,172.66666666666666,1043,5765,665,1
2019-03-15T07:09:54.63523477Z,ruvida_gialla,4465364039,10.5,158.25,912,1218,174,0
2019-03-15T07:52:28.417959926Z,bsd386,9418370645,0,0,1044,148,0,1
2019-03-15T07:52:38.946534519Z,jamshidbarzegarsh,1525135741,1.3333333333333333,14,58,51,3,0
2019-03-15T07:12:51.250805026Z,6169.mehdi,8377056553,0,0,107,74,0,1
2019-03-15T07:07:11.538793195Z,aminahmadi_moghaddam,9499878491,6.5,558.25,470,1112,4,0
2019-03-15T07:04:43.06691529Z,bagherbabaali,3918615138,0,0,193,253,0,1
2019-03-15T07:48:06.407679322Z,farzanearabi,887180975,8.583333333333334,91.83333333333333,232,407,22,0
2019-03-15T07:20:59.900496418Z,2376mohammad,6469068203,3.0833333333333335,75,272,201,43,0
2019-03-15T07:16:54.421170794Z,njoysportsclubbeylikduzu,8565486628,0.5833333333333334,45.75,4897,7169,18,1
2019-03-15T07:34:58.767259477Z,aliaryannejad,1959455697,0,0,32,51,0,1
2019-03-15T07:34:55.116693211Z,miszendeg,3688460189,0,0,25,35,0,1
2019-03-15T07:45:28.559858976Z,faaal.tale,11440197775,0.75,1025.9166666666667,17,184,14,1
2019-03-15T07:24:02.912827308Z,alirza_photo,6771031545,0,0,564,189,0,1
2019-03-15T07:50:35.219443665Z,_style_ir,7566959042,1.3333333333333333,105.33333333333333,3442,2362,3,1
2019-03-15T07:08:08.503484394Z,s0r0ush.msv,5449230804,0,64,616,631,30,1
2019-03-15T07:05:09.625679553Z,sudabehhhsafar,6575157067,9.583333333333334,110.33333333333333,517,423,86,0
2019-03-15T07:27:29.304947075Z,shiraz_movies,2519981338,2.25,34.916666666666664,1640,852,27,1
2019-03-15T07:08:39.791378199Z,anuruddhanissanka,1429786403,0.6666666666666666,23.75,922,232,15,1
2019-03-15T07:20:26.08795965Z,mohammad.r.nasiri,3640764950,4.125,34.5,164,423,611,0
2019-03-15T07:21:43.14657185Z,silc_inc_parisazoghi,5739006649,4.75,65.58333333333333,1320,472,48,0
2019-03-15T07:29:23.181144005Z,mehdiarsalanpoo,8230142768,14.166666666666666,166.41666666666666,900,565,25,0
2019-03-15T07:02:06.851586146Z,reyhanehjhn,1625959995,2.5833333333333335,28.666666666666668,133,206,55,0
2019-03-15T07:40:16.013672025Z,decollaudato,219381297,1.75,38.166666666666664,743,327,63,1
2019-03-15T07:32:13.085604698Z,khywshkhhnsl,9709634685,1,8,9,22,2,0
2019-03-15T07:15:34.213773407Z,oldman.h,2260458059,4,161.25,922,145,4,0
2019-03-15T07:04:14.163346562Z,ahmad_paris_786,4636962231,4.416666666666667,60.666666666666664,2056,1033,88,0
2019-03-15T07:11:55.204674618Z,dimuthurox,233669810,1.8333333333333333,26.166666666666668,371,483,245,1
2019-03-15T07:12:56.379069823Z,mansoorshekib,1388997176,6.583333333333333,79.66666666666667,2247,1014,291,0
2019-03-15T07:18:00.840672978Z,decoration.shiraz,3194310047,1.1666666666666667,47.5,6493,1852,193,1
2019-03-15T07:36:40.254251269Z,shhb_fwldy,9176978320,2,46,889,77,1,0
2019-03-15T07:24:34.463719314Z,badalijate_narges,5992074966,0.9166666666666666,39.166666666666664,246,241,26,1
2019-03-15T07:46:45.272806529Z,mona.zadehh,9455863332,114.33333333333333,3577,7055,6241,3,0
2019-03-15T07:15:26.665469202Z,farzad_sarseifi,1373550219,9.166666666666666,150.08333333333334,471,1985,82,0
2019-03-15T07:41:08.154587006Z,irajtadayyon,1473541426,10.583333333333334,157.33333333333334,881,943,67,0
2019-03-15T07:20:31.554328627Z,chehrehakimi,9271883398,9.142857142857142,501.42857142857144,6599,2660,7,0
2019-03-15T07:20:21.244582683Z,mehdi757585,4177992181,22.5,319.5,2671,3532,2,0
2019-03-15T07:04:18.551621884Z,sogand.znesipo,6159982893,0,0,15,48,0,1
2019-03-15T07:16:28.030908959Z,wiloncasino____,10971548416,1.1666666666666667,118,2632,1136,34,1
2019-03-15T07:11:50.455109595Z,ali_hasani.karaj,6540612057,10.916666666666666,125,3135,1555,21,0
2019-03-15T07:31:44.004170095Z,ap.sailor1370,7630277198,29.583333333333332,89.08333333333333,244,332,28,0
2019-03-15T07:50:00.554369999Z,lykacorpus2018,8390737200,0.4166666666666667,31.583333333333332,217,186,83,1
2019-03-15T07:33:39.248550025Z,niike133,7631485555,0,37.75,834,6348,232,1
2019-03-15T07:15:16.148766106Z,anipcofamily,9257891793,3.75,44.25,171,92,4,0
2019-03-15T07:50:46.757477756Z,amir_bazmjoo,3089325522,0.5,19.833333333333332,114,108,21,1
2019-03-15T07:02:33.394156999Z,sheialishahi,5547164757,0,0,28,88,0,1
2019-03-15T07:40:14.32281078Z,naimeh_tvk,1291192650,7.833333333333333,35.166666666666664,94,106,79,0
2019-03-15T07:10:54.493011099Z,3028.hamid,8744666504,0.6666666666666666,12.166666666666666,316,108,53,0
2019-03-15T07:41:48.077340865Z,jamskincare,6326005712,5.25,63.916666666666664,3728,1361,80,0
2019-03-15T07:47:54.815092576Z,apfel_ir,5663519255,0.16666666666666666,44.5,713,41843,15,1
2019-03-15T07:25:20.568432177Z,cobaek,792939961,5.3,18.7,608,282,10,0
2019-03-15T07:05:30.784012604Z,steelmotive.ir,8197843776,0,0,3845,22345,0,1
2019-03-15T07:12:09.990872162Z,mahsantt,300791700,11.833333333333334,176.25,774,911,733,0
2019-03-15T07:39:26.673257759Z,astartutors.sg,9284932476,1.1666666666666667,19.083333333333332,6646,559,245,1
2019-03-15T07:46:07.133426734Z,88ariel00,1579349434,1.5833333333333333,32.5,958,537,361,1
2019-03-15T07:50:55.761923214Z,omid_abdoli24,2051928995,107.71428571428571,2405.5714285714284,5192,8477,7,0
2019-03-15T07:35:37.954005588Z,hamuda_abut,5898369744,4,52.75,719,543,50,0
2019-03-15T07:44:05.627163888Z,9703t,6876320011,0,0,73,14,0,1
2019-03-15T07:26:15.654857783Z,persian_hospitality,3452137149,1.75,37.583333333333336,23,43,16,0
2019-03-15T07:19:03.907838112Z,ayten.ir,4757078363,1,53.75,19,105,4,0
2019-03-15T07:02:04.303453983Z,mike.antonio,23954424,4,129.66666666666666,3136,4774,1135,1
2019-03-15T07:19:22.771910227Z,amir_nazemi_,529525538,18.75,109.91666666666667,785,481,157,0
2019-03-15T07:37:28.351379801Z,mjianping,2864548926,0,0,22,6,0,1
2019-03-15T07:50:47.876716622Z,fly2004ali,4665933527,0,0,2,53,0,1
2019-03-15T07:04:48.998143517Z,foreo_shop_iran,1279616570,3.3333333333333335,59.916666666666664,847,1590,74,1
2019-03-15T07:30:13.346090437Z,arabihushang,7118076586,5.75,21.416666666666668,23,55,15,0
2019-03-15T07:47:20.19267923Z,nilanga_g,3662129375,0.4166666666666667,34,852,390,345,1
2019-03-15T07:02:12.07158242Z,kolahkajmehrab,5695819515,0,0,200,139,0,1
2019-03-15T07:43:35.740880982Z,dochob_azarbayjan,8235253908,0.9230769230769231,66.61538461538461,1559,518,85,1
2019-03-15T07:15:50.977451747Z,matt_photo_videography,6089153371,2.6666666666666665,52.666666666666664,356,363,86,0
2019-03-15T07:36:06.214456147Z,elnaaz.mohammadi,7161999293,3.5833333333333335,410.75,3028,42268,30,1
2019-03-15T07:40:02.187194591Z,markopolo_ghorbani,2247439809,10.166666666666666,311.5,4450,2038,288,0
2019-03-15T07:40:31.939502733Z,henna_by_maede,5646345752,23.25,3448.1666666666665,1589,15333,29,0
2019-03-15T07:09:10.135565328Z,narges.518,11343075312,0,1.5,12,13,2,1
2019-03-15T07:38:28.016851192Z,ahmadjafarlou,3813305910,3.8,89.2,391,300,10,0
2019-03-15T07:39:54.587949558Z,assarashg,5876435449,0.3333333333333333,5,408,64,6,1
2019-03-15T07:42:19.470606491Z,parisarahmaani,3227446698,17.75,240.16666666666666,1002,1805,156,0
2019-03-15T07:11:13.794928408Z,nasari75,8664006058,2.4166666666666665,27.5,2485,525,34,1
2019-03-15T07:10:08.086338531Z,melipayamak,1047921634,17.25,1210.0833333333333,765,19971,345,1
2019-03-15T07:46:51.629274648Z,azadehmoee,7088646585,7,29,32,67,1,0
2019-03-15T07:40:55.184454396Z,khaliliazad77,7343671467,0,0,26,66,0,1
2019-03-15T07:37:22.890808552Z,s_taghian,1528218698,0,2,20,36,1,1
2019-03-15T07:06:27.689541511Z,sima_and_melody,2056502351,5.166666666666667,117.66666666666667,669,572,285,0
2019-03-15T07:05:20.538828024Z,mojtabavalipour,1626591593,11.916666666666666,161.16666666666666,2435,911,266,0
2019-03-15T07:40:19.190270324Z,ghaderi_automatic_doors,2125882976,3.5833333333333335,69.58333333333333,2545,2090,124,1
2019-03-15T07:30:01.690715762Z,mimsarmadi,433282909,0.5,4.083333333333333,95,60,14,0
2019-03-15T07:14:56.996154106Z,amirali_200000,3418511227,2.75,22.25,2029,576,135,1
2019-03-15T07:34:19.496037523Z,javadtehrani2000,889502628,1.1666666666666667,30.583333333333332,2745,438,2245,1
2019-03-15T07:12:11.570041931Z,bagheri_mahsa,8360428063,16.25,991.0833333333334,3272,4652,18,0
2019-03-15T07:14:48.243323683Z,immoalanya__realestate,2082098946,1,82.41666666666667,1128,1265,47,1
2019-03-15T07:21:23.935301751Z,chatre.sabz.jahrom,8220815838,0,0,360,235,0,1
2019-03-15T07:08:05.362688861Z,samadisahand,3489912197,0.4166666666666667,20.75,87,59,39,0
2019-03-15T07:08:50.525066277Z,m.jabbari,215353490,10.916666666666666,155.91666666666666,295,527,85,0
2019-03-15T07:10:41.921757304Z,mohsen_raja63,5925420093,0,0,31,86,0,1
2019-03-15T07:19:58.001820977Z,pouria.mahani,6916629899,6.714285714285714,304.2857142857143,285,345,7,0
2019-03-15T07:31:07.941222749Z,pardistechpark,8706983680,4.833333333333333,106.08333333333333,860,503,64,0
2019-03-15T07:04:35.122227858Z,sasan_amir,1263628285,10,88.58333333333333,356,300,57,0
2019-03-15T07:48:36.428917438Z,fari420,8108296233,0,0,84,129,0,1
2019-03-15T07:42:53.824038511Z,vistaroproperty,7026413826,2.8333333333333335,40.25,131,10866,51,1
2019-03-15T07:41:40.813179937Z,e.kariminia63gmail.com_,4587255561,2.3333333333333335,30.5,136,112,27,0
2019-03-15T07:07:13.146843058Z,ranganagamage,2675127340,0.4166666666666667,24,498,244,36,1
2019-03-15T07:48:37.781927627Z,naserbarzegar_amol,7332507236,66.25,616.25,2542,20365,15,0
2019-03-15T07:25:17.050780372Z,sandra_hasson69,9122886088,1.8333333333333333,18.333333333333332,1081,231,6,0
2019-03-15T07:25:52.9361424Z,mj.sharifi,1575172411,22.916666666666668,158.75,1216,643,34,0
2019-03-15T07:12:05.745701588Z,hossein.e.d,3244707087,4.666666666666667,38,275,301,262,0
2019-03-15T07:29:18.493487189Z,mina.nazarkhan,3252434320,29,99.64285714285714,390,647,222,0
2019-03-15T07:41:44.003971844Z,shivram2979,9064503187,2.3333333333333335,37.083333333333336,2260,229,31,0
2019-03-15T07:31:38.532726872Z,hamidrezaghaeini,7583827356,0,0,93,51,0,1
2019-03-15T07:51:31.935538436Z,__.mountaineer.__,5695663912,0.8333333333333334,8,253,75,13,0
2019-03-15T07:42:40.98071067Z,mehrdadjafari14,1570747556,1.3333333333333333,194.25,1424,11472,3046,1
2019-03-15T07:31:16.578861206Z,payamgphoto,1347472304,7,122.16666666666667,820,1316,31,0
2019-03-15T07:25:15.553857169Z,mohamadabooali1771par,7641886775,1.5833333333333333,26.5,4669,756,170,1
2019-03-15T07:40:25.581091723Z,aye.rem,5570008760,0.8333333333333334,42.916666666666664,583,227,121,1
2019-03-15T07:07:08.086104425Z,puromrani__turk__bonab,4069099756,9.5,133.41666666666666,3293,901,104,0
2019-03-15T07:25:11.568843313Z,mgm_83_,11651920004,0,14.5,30,67,59,1
2019-03-15T07:10:52.023256201Z,orkide.shop.best,3117868570,1.5833333333333333,47.5,740,509,132,1
2019-03-15T07:25:09.83119576Z,parviz.barghikar,7051024093,5.416666666666667,539.0833333333334,5835,7053,575,1
2019-03-15T07:15:27.813487363Z,shahin_sharifzadeh7029,7641617428,0,0,41,53,0,1
2019-03-15T07:02:10.516684674Z,nabizadehmohammad,1441904236,8.5,43.666666666666664,58,122,12,0
2019-03-15T07:48:24.444990019Z,j.eftekhari1974,971438139,3,48.5,1315,247,4,0
2019-03-15T07:53:17.531277878Z,hamidr.asadi,7238226060,7.916666666666667,95.08333333333333,357,357,27,0
2019-03-15T07:21:34.424077462Z,abolfazl_mohamadi5930,9241737087,2,38,643,109,1,0
2019-03-15T07:41:55.082100185Z,korean.learn,2228096677,5,664.9166666666666,4843,33336,517,1
2019-03-15T07:49:13.197318396Z,proxyrealtyltd.brokerage,11551522458,0.16666666666666666,14.75,113,76,14,1
2019-03-15T07:50:33.686413662Z,pourya5014,5639655357,0.25,6,11,44,4,0
2019-03-15T07:10:14.371549011Z,bushehr_fishermen,10576604249,2.9166666666666665,344.75,4443,9478,88,1
2019-03-15T07:18:37.136358695Z,ataeejalal,5464943218,8.416666666666666,108.41666666666667,628,421,131,0
2019-03-15T07:07:22.17587005Z,naghashisorati,5449946776,2.4166666666666665,108.25,2112,3292,356,1
2019-03-15T07:18:55.50172185Z,pouria.keikha,1223403389,7.833333333333333,292,7288,2875,419,0
2019-03-15T07:15:21.75569147Z,simin_banoo_alizadeh,7403257690,40.916666666666664,1380.3333333333333,5266,24462,384,0
2019-03-15T07:16:22.677707495Z,babak.vakilian,2032476992,9,73.75,308,425,15,0
2019-03-15T07:13:55.352405162Z,rezakhanisakineh,10326581546,0,0,16,28,0,1
2019-03-15T07:42:39.505450118Z,claudia_marea,1451573643,3.0833333333333335,52.583333333333336,880,493,53,0
2019-03-15T07:30:48.464752267Z,noraakhbari,2242984732,1.5,41.5,299,228,138,0
2019-03-15T07:18:24.897332153Z,ghorbani6166,6779789420,5,77.25,406,188,4,0
2019-03-15T07:47:45.252734084Z,abiane_madan,11469201827,0,1,3,3,3,1
2019-03-15T07:52:11.434969828Z,safa2664,2311984422,18.181818181818183,206.72727272727272,605,588,11,0
2019-03-15T07:43:29.911149544Z,historicalplacesovertime,6520193252,6.666666666666667,433.75,2527,3351,62,1
2019-03-15T07:34:53.696461654Z,farshad_71_m,9939921535,4.4,49.8,83,104,5,0
2019-03-15T07:25:48.387724887Z,mehran.safari.arc,3997019401,7.916666666666667,107.58333333333333,926,660,64,0
2019-03-15T07:50:19.939894988Z,mommydesignco,2346581781,1.5,22.666666666666668,127,1043,12,1
2019-03-15T07:14:03.32259244Z,yas.nail19,5367367236,0.8333333333333334,90.5,1279,3850,742,1
2019-03-15T07:11:42.212011179Z,wiraphap_kowarit,6661677065,0,9.083333333333334,120,65,19,1
2019-03-15T07:09:29.635704641Z,f1363abdi,8592410159,0,0,74,52,0,1
2019-03-15T07:50:23.132380727Z,dokhi_rapeer,8958759465,1.4166666666666667,49.583333333333336,1026,1395,14,1
2019-03-15T07:48:08.119286981Z,berkeh.abii,7295911139,1.75,35.166666666666664,1168,353,89,1
2019-03-15T07:18:48.711265046Z,sajad.akbari4569g,8164418380,0,0,10,29,0,1
2019-03-15T07:10:31.752471405Z,shahriarizadpanah,639035688,0.6666666666666666,21.416666666666668,47,631,680,1
2019-03-15T07:40:08.56021859Z,omidfirozi65,4212551924,0,0,609,176,0,1
2019-03-15T07:48:49.091338122Z,khoramshahr.co,9635148770,0,0,1961,959,0,1
2019-03-15T07:25:59.008267958Z,helia.karimzadeh,4263927124,20.583333333333332,360.8333333333333,2246,2017,80,0
2019-03-15T07:20:16.48568888Z,loosiferlovely,8695011815,4,67.91666666666667,2551,621,17,0
2019-03-15T07:33:04.101309172Z,riccart,556050483,1.5833333333333333,40.5,1538,492,295,1
2019-03-15T07:50:06.356370691Z,rezabz1344,6041872510,1,24.666666666666668,72,93,17,0
2019-03-15T07:02:13.585783669Z,giocim01,3316002635,2.6666666666666665,19.5,238,152,13,0
2019-03-15T07:42:04.093693161Z,cabinet_naghshiran,2065246292,4.416666666666667,91.58333333333333,7304,1920,95,1
2019-03-15T07:49:31.375213492Z,siamak.dalvand,5600390330,12,13,30,47,1,0
2019-03-15T07:10:16.995091112Z,mona.gh86381907,6828684475,34.833333333333336,513.25,1959,2239,62,0
2019-03-15T07:45:53.830929341Z,arash_faridi,389924893,3.4166666666666665,46.666666666666664,316,322,157,0
2019-03-15T07:10:26.731050837Z,hamidrezasaghir,2275867544,9.666666666666666,79.83333333333333,121,229,36,0
2019-03-15T07:22:04.168805189Z,ma.azari,1793584414,6.333333333333333,237.41666666666666,1264,1308,238,0
2019-03-15T07:02:30.516991625Z,prathajhaputhanthri,6436352136,1,20,24,66,1,0
2019-03-15T07:50:44.905372327Z,switchland.shop,11309266043,1,5,67,20,1,0
2019-03-15T07:19:33.010763266Z,andreina_morrone_belsito,283250382,1.6666666666666667,37.083333333333336,1119,904,358,1
2019-03-15T07:03:15.932954643Z,ivana.pellegrino,3482345658,5.083333333333333,57,272,642,370,0
2019-03-15T07:41:53.211029497Z,giorgio.zanella.djighaouri,1704094166,1.5833333333333333,70.5,1357,698,463,1
2019-03-15T07:04:02.368161997Z,_arefzabayehi_,7291450157,0.3333333333333333,31.5,202,72,35,1
